mz	pval.BH.Time_point	pval.BH.Treatment	pval.BH.Genotype	pval.BH.Time_point:Treatment	pval.BH.Time_point:Genotype	pval.BH.Treatment:Genotype	pval.BH.Time_point:Treatment:Genotype	selected.var	Mean_Time_point.12h	Mean_Time_point.24h	Mean_Time_point.4h	Mean_Time_point.8h	Mean_Treatment.CON	Mean_Treatment.Pb	Mean_Genotype.I	Mean_Genotype.X
112.0369371	0.822516719	0.323613144	0.0019041591	0.9889501917	0.721253261	0.9426094502	0.9997653318	no	15.5804984758065	15.5911928534375	15.527837603125	15.5709738574194	15.5154485095238	15.6195454101587	15.63422367	15.5007702496825
112.0502533	0.4007840993	0.670171579	0	0.9997251448	0.7844062144	0.1837156616	0.9997653318	no	15.0985450822581	15.20314887625	15.0645142075	15.0007711709677	15.1306373284127	15.0541884260317	15.402489528254	14.7823362261905
112.0502548	0.1956301602	0.7818835391	0.0009195531	0.964711405	0.8970310285	0.7707867238	0.9997653318	no	16.0058940070968	15.774015501875	16.1273621846875	16.0630032409677	15.9573381790476	16.0264697679365	16.1722432065079	15.8115647404762
112.0502628	0.0201852259	0.5429061318	0	0.9406230109	0.002279212	0.9198181492	0.9997653318	no	15.9579838987097	15.89234603625	16.129280854375	16.1167868945161	15.9815014822222	16.0662755826984	16.2804737722222	15.7673032926984
112.0870148	0.5712285158	0.5427934023	0	0.9479224591	0.6554909523	0.9469912141	0.9997653318	no	17.6550978258065	17.579289734375	17.7212856175	17.6057851490323	17.5938961039683	17.687148078254	17.2826296320635	17.9984145501587
112.8956887	0.0005884792	0.9525408907	2.4402e-06	0.9479224591	0.1245011755	0.9426094502	0.9997653318	no	15.8754073609677	15.68228328625	16.0300452103125	15.9048759254839	15.8689907785714	15.8767757892063	15.7446998539683	16.0010667138095
112.9997878	0.2037647171	0.8877899551	0.0001006746	0.8020667147	0.9129162066	0.9926897841	0.9997653318	no	15.6024802641935	15.7991981809375	15.8840758190625	15.7735696309677	15.7778555896825	15.7542446444444	15.6040035169841	15.9280967171429
113.034489	0.0837119456	0.8545743197	0	0.9590157083	0.2184922869	0.9926897841	0.9997653318	no	19.0597063132258	18.9797363853125	19.132528258125	19.1135351164516	19.0621798279365	19.080089265873	19.2806370893651	18.8616320044444
113.0344995	0.5608898257	0.4201460044	0.0002816465	0.9388978747	0.6104168701	0.7674953556	0.9997653318	no	19.0951333464516	19.1410111959375	19.15340402875	18.9895080370968	19.0178101209524	19.1733830549206	19.2347769428571	18.9564162330159
113.0537146	0.8032554371	0.7247431909	0	0.8698940983	0.0836117233	0.8745502406	0.9997653318	no	15.4790992590323	15.4392145940625	15.4694043509375	15.4918451764516	15.4554268039683	15.4838602395238	15.7602428004762	15.1790442430159
113.0903441	0.1400174417	0.5931906983	0	0.9406230109	0.2875137833	0.9647555037	0.9997653318	no	14.6068629219355	14.498763358125	14.6831669146875	14.5421786093548	14.5509648352381	14.6147820885714	14.3092859203175	14.8564610034921
113.1072175	0.4658294683	0.7345681237	0.0001270858	0.7893215169	0.9070964621	0.7375051013	0.9997653318	no	15.1329870074194	14.893054473125	15.20749954875	15.0642993693548	15.0247586231746	15.1233938590476	14.8282275192063	15.3199249630159
114.0377998	0.0423210293	0.7829718452	0	0.9388978747	0.0801203936	0.9726130497	0.9997653318	no	15.8277188025806	15.750640503125	15.893085009375	15.8840380858065	15.8271083642857	15.8500929046032	16.0646608179365	15.6125404509524
114.037843	0.9456042414	0.5318495275	0.0004183351	0.9836611647	0.9679714855	0.8978929325	0.9997653318	no	15.868210056129	15.9083245246875	15.9206329334375	15.8639851645161	15.8385680334921	15.9427762601587	16.0143145968254	15.7670296968254
114.0549167	0.022959057	0.0565987944	1.6e-09	0.998206491	0.1866843713	0.7770413475	0.9997653318	no	16.2751985229032	16.5537534634375	16.115276179375	16.0807709677419	16.0732217468254	16.4417624242857	15.9083687103175	16.6066154607937
114.0605353	0.7567915644	0.7977888987	0.0001979277	0.9479224591	0.5900151781	0.8863564921	0.9997653318	no	19.6123320741935	19.6088770365625	19.6816970103125	19.5941306241936	19.6402301965079	19.6089557265079	19.5246801198413	19.7245058031746
114.1025296	0.6537273472	0.8321088943	1.384e-07	0.7955838155	0.4821944761	0.9926897841	0.9997653318	no	14.0292257577419	13.9900177525	13.99499312375	13.9909272993548	13.9961815706349	14.0061214898413	14.0599521396825	13.9423509207937
114.5621753	0.788455341	0.8450706245	0.0003879357	0.9479224591	0.6217337672	0.9096026013	0.9997653318	no	17.2368658954839	17.227496834375	17.3032196615625	17.2212593670968	17.2598352287302	17.2351617714286	17.1499550065079	17.3450419936508
114.8929331	0.0008144746	0.9591435474	2.87009e-05	0.9479224591	0.085468893	0.978691356	0.9997653318	no	14.5848208512903	14.446530275	14.7476226615625	14.6213324780645	14.5970205455556	14.6030373461905	14.5009995461905	14.6990583455556
115.0365582	0.9377936343	0.729879075	2.4374e-06	0.9705928516	0.8605143689	0.8564139804	0.9997653318	no	16.4877824712903	16.4341442975	16.44799127125	16.423109486129	16.4219982787302	16.4742872590476	16.2876104839683	16.6086750538095
115.0389616	0.9750054556	0.4686598976	0	0.9889501917	0.7727890625	0.8536711016	0.9997653318	no	16.864164676129	16.9158240646875	16.87218954375	16.8796946293548	16.8123959296825	16.953890958254	16.4132646615873	17.3530222263492
115.0503774	0.7234648109	0.4631993931	0.0003225852	0.9701769154	0.2456345959	0.9134003875	0.9997653318	no	15.3186338896774	15.1874119671875	15.2755827284375	15.2251827732258	15.1829589528571	15.3198052822222	15.116418264127	15.3863459709524
115.0538018	0.2908653176	0.4984801734	0	0.9997708442	0.1351263309	0.8153199793	0.9997653318	no	15.3233672077419	15.381464640625	15.25887759875	15.4294308874194	15.3006051785714	15.3950724819048	15.6771116433333	15.0185660171429
115.0866253	0.0944726851	0.6993767103	0.0127618395	0.9900033666	0.6119531761	0.9916239828	0.9997653318	no	16.3878685596774	16.364367250625	16.635272405	16.3675343151613	16.4025526931746	16.4769069592063	16.3392686569841	16.5401909953968
116.0422718	0.9277770767	0.4889464129	0	0.9889501917	0.8015604628	0.7774230965	0.9997653318	no	14.1937828864516	14.2499176240625	14.19208457	14.2154632306452	14.1613917187302	14.2644924057143	13.931196955873	14.4946871685714
116.0706019	0.8745625037	0.6938876117	0.0001357881	0.9898202765	0.8212455835	0.9461280572	0.9997653318	no	21.4177829235484	21.3449501640625	21.33393641625	21.3804175890323	21.3366377063492	21.400958904127	21.2370922480952	21.500504362381
117.0569547	0.3774779282	0.5463565198	0	0.998206491	0.1404103458	0.8468208939	0.9997653318	no	15.9895548693548	16.0451589375	15.9237177953125	16.1042506664516	15.9680548706349	16.0622947652381	16.3888578792063	15.6414917566667
117.0571822	0.2204288495	0.6936045369	0	0.986512755	0.5572049135	0.7945033492	0.9997653318	no	14.5540839335484	14.619339243125	14.505979576875	14.5713978596774	14.5463061603175	14.5790928528571	14.7362508492063	14.3891481639683
117.0738177	0.8480145722	0.6928045848	0.0002063974	0.9898202765	0.7948504694	0.9523226755	0.9997653318	no	18.5173421074194	18.4385319934375	18.4199973375	18.4716154519355	18.427914971746	18.4947933287302	18.328475777619	18.5942325228571
117.102065	0.8999435172	0.6830847034	0.0987055418	0.9590157083	0.0077253368	0.7972797349	0.9997653318	no	16.2654744516129	16.2575761309375	16.1449125634375	16.1948413145161	16.161147645873	16.2697956393651	16.3066529952381	16.12429029
117.5760179	0.5520009702	0.5662568676	1.4e-09	0.998206491	0.1673055774	0.8875668801	0.9997653318	no	16.0180494654839	16.0665163	16.1952714921875	16.0639751290323	16.0339449755556	16.1393879098413	15.8339236965079	16.3394091888889
118.0649125	0.3312734282	0.5132873041	0	0.998206491	0.1760630144	0.8153199793	0.9997653318	no	17.9966184	18.04268010875	17.901295006875	18.113350876129	17.9559883038095	18.0696664780952	18.4251903798413	17.6004644020635
118.0650159	0.0286961161	0.807762666	6.946e-07	0.6705202125	0.0011308261	0.9618577957	0.9997653318	no	16.4905367648387	16.5934749796875	16.4776232378125	16.5229533390323	16.5137097998413	16.5290415680952	16.5896731465079	16.4530782214286
118.065084	0.0853579783	0.4868166926	0	0.9567600721	0.640181647	0.7802881573	0.9997653318	no	16.6198356767742	16.69260081	16.5385388490625	16.6085121887097	16.5827603914286	16.6470055279365	16.8696066255556	16.3601592938095
118.0747436	0.8067217301	0.7247431909	0.0002838325	0.9900033666	0.8161572087	0.9677010212	0.9997653318	no	15.8128845651613	15.7194589846875	15.7158336453125	15.7769221864516	15.7260830242857	15.7852403639683	15.6265644730159	15.8847589152381
118.0863606	0.3521625472	0.5411300242	0.0003322937	0.9585496189	0.6302307048	0.8720784683	0.9997653318	no	21.9700469590323	22.014118755	21.9014391865625	21.898470653871	21.9133346284127	21.9790764847619	22.0296215398413	21.8627895733333
119.0161079	3.82289e-05	0.6135069164	0	0.9226226547	0.9824467186	0.9293608965	0.9997653318	no	15.6010596729032	15.437883845	15.832325331875	15.6773854358065	15.6058459733333	15.6684158049206	15.9413071868254	15.3329545914286
119.0190281	0.861382594	0.7204211114	0	0.9590157083	0.863453426	0.8679158278	0.9997653318	no	20.1308293606452	20.1154535778125	20.0335571728125	20.0084610906452	20.0284922466667	20.1157354995238	19.6364604519048	20.5077672942857
119.0351701	0.4701183257	0.5788397964	0	0.9561866056	0.0460417768	0.6832453035	0.9997653318	no	17.5121658490323	17.5077768978125	17.497794165625	17.4137831819355	17.4563185260317	17.5100734420635	17.6579198011111	17.3084721669841
119.0352887	0.3746013003	0.8136800713	2.5985e-06	0.7955838155	0.7613161923	0.978691356	0.9997653318	no	14.4722545632258	14.7016052859375	14.47637676875	14.5408368306452	14.5234441663492	14.5734012139683	14.7689849192063	14.3278604611111
119.0490862	0.1338427089	0.8884113831	6.3327e-06	0.7081008334	0.0007623657	0.9841488022	0.9997653318	no	18.2405134309677	18.327049744375	18.2322420365625	18.2769142806452	18.2734282074603	18.2652637933333	18.334231607619	18.2044603931746
119.0603445	0.4241503247	0.8939278304	0.0043343796	0.7955838155	0.3984602208	0.7774230965	0.9997653318	no	13.8849180245161	13.89937586375	14.0023655725	13.9493872212903	13.9267115387302	13.9418470101587	13.8663000477778	14.0022585011111
119.0682711	0.3233673022	0.5533817499	0	0.998206491	0.12836159	0.8536711016	0.9997653318	no	15.5946538206452	15.64551866875	15.5136966015625	15.7237860087097	15.5685125319048	15.6690513309524	16.0271405696825	15.2104232931746
119.0684142	0.1482057698	0.5879438003	0	0.8112264673	0.0081305963	0.9334664123	0.9997653318	no	14.2544905280645	14.306906071875	14.217686286875	14.2656705635484	14.2763343631746	14.2460775307937	14.3483495893651	14.1740623046032
119.070247	0.4684957474	0.4686598976	9.99e-08	0.9761814353	0.332820133	0.7972797349	0.9997653318	no	15.3224975090323	15.6472942996875	15.09230279125	15.1727719177419	15.1053471038095	15.5140252634921	14.6659103636508	15.9534620036508
119.073003	0.1743598441	0.5928608293	0	0.9561866056	0.4333150674	0.7625291456	0.9997653318	no	16.1661616229032	16.2070454971875	16.0709652171875	16.1553923854839	16.1255605647619	16.1738762149206	16.4189599422222	15.8804768374603
119.0893374	0.2738584518	0.4868166926	1.6467e-06	0.9760904769	0.3415330098	0.8685249702	0.9997653318	no	19.0795756980645	19.153575519375	19.02619690875	19.0705763648387	19.0479631220635	19.1172342057143	19.1820482469841	18.9831490807937
120.0032714	0.4968926303	0.2303497492	9e-10	0.9836611647	0.4419609561	0.8453929059	0.9997653318	no	14.6441484987097	14.5367356971875	14.55439729125	14.5671204074194	14.5124886146032	14.6377588730159	14.7213127660317	14.4289347215873
120.0198327	0.865380467	0.7247431909	0	0.9590157083	0.8941334831	0.8789927067	0.9997653318	no	18.0663023812903	18.0426599340625	17.9668583953125	17.9405025467742	17.9608646014286	18.0473185622222	17.5711315619048	18.437051601746
120.0384981	0.4109319643	0.6476116652	0	0.9876199105	0.1939008969	0.8466121879	0.9997653318	no	14.6865374135484	14.687968893125	14.7073068953125	14.6075096506452	14.6522416760317	14.6932231528571	14.8171736890476	14.5282911398413
120.0523882	0.2959298516	0.8147666774	2.7536e-06	0.7893215169	0.0007623657	0.9926897841	0.9997653318	no	15.8199520135484	15.8955798690625	15.81294620375	15.8547104135484	15.8534711590476	15.83839185	15.9181093233333	15.7737536857143
120.0654879	0.6025457178	0.568274225	7.3e-09	0.9990784472	0.7361977864	0.9310611101	0.9997653318	no	19.5503147958065	19.66333527125	19.5516357578125	19.5545583774194	19.5401978084127	19.6205980852381	19.3947474826984	19.7660484109524
120.0807529	0.1151555429	0.5896335501	0	0.9493171709	0.5435278601	0.7287630324	0.9997653318	no	21.3874510745161	21.44928364	21.304487064375	21.3827956448387	21.3576016044444	21.4042763453968	21.6364128325397	21.1254651173016
120.0903081	0.3357301155	0.5129195632	8.28e-08	0.9836611647	0.4763714456	0.881574299	0.9997653318	no	16.4034452383871	16.4538095284375	16.3438226559375	16.3587602712903	16.3584952314286	16.4217047796825	16.5025714060317	16.2776286050794
120.9561455	0.0595267812	0.3706012588	0	0.9201674916	0.0122895149	0.0775479146	0.9997653318	no	16.8633738025806	16.8860565109375	16.70725099	16.7657438090323	16.8588570636508	16.7520712853968	16.6349482631746	16.975980085873
120.9563801	0.0027055693	0.5482400157	0	0.8877033634	0.6251786141	0.4819328403	0.9997653318	no	14.0330559932258	14.150280488125	13.9153279409375	13.9765760993548	14.0481681812698	13.9898963361905	13.8680315142857	14.1700330031746
120.9563877	1.20714e-05	0.5349905809	0	0.8311051666	0.0666900252	0.0731754937	0.9997653318	no	14.0526354709677	14.2543124059375	13.956227999375	14.0319445054839	14.1024316406349	14.0461282361905	13.8934421298413	14.2551177469841
121.0164264	0.8648013191	0.7275923664	0	0.957558249	0.8848507651	0.8833855534	0.9997653318	no	18.2262882941935	18.200322215	18.12352682625	18.1007464364516	18.1203183203175	18.205098282381	17.727284648254	18.5981319544444
121.0395523	0.0291785529	0.7479336611	0	0.9870459589	0.735747249	0.9759651691	0.9997653318	no	15.1206432577419	15.0113850596875	15.489342085625	15.1360305693548	15.1501735419048	15.2304638753968	14.7053730498413	15.6752643674603
121.0395777	0.4358313936	0.5411300242	0.0012224943	0.9889501917	0.0425697484	0.9841488022	0.9997653318	no	14.8235211203226	14.8214896684375	14.964296935625	14.7366331583871	14.7767458946032	14.8980152795238	14.6966973312698	14.9780638428571
121.0647032	0.6234327008	0.6113665644	0.1929497296	0.9201674916	0.1303302324	0.7960352513	0.9997653318	no	17.6537192348387	17.689903879375	17.7688987034375	17.8299850309677	17.6817670219048	17.78928877	17.7941445244444	17.6769112674603
121.068761	0.5841432695	0.5714835863	1.396e-07	0.998206491	0.7855978536	0.9088987078	0.9997653318	no	16.3404946535484	16.4566522759375	16.3366220475	16.3548400929032	16.3322992277778	16.4127826053968	16.2051223615873	16.5399594715873
121.08398	0.1311645296	0.6166453809	0	0.9479224591	0.5209458505	0.7387454904	0.9997653318	no	19.0405265083871	19.1003666646875	18.9562018615625	19.0362960616129	19.0107549580952	19.0557798436508	19.2904857338095	18.7760490679365
121.0841745	0.5797624178	0.9159288822	0	0.9406230109	0.1989512089	0.8027511829	0.9997653318	no	14.1527736393548	14.174752223125	14.1294717146875	14.0769110954839	14.129168158254	14.1383777590476	13.7346523179365	14.5328935993651
122.0874069	0.2379617072	0.7066566627	0	0.9436167037	0.3842713982	0.8153199793	0.9997653318	no	15.7333449245161	15.777616575	15.6526719634375	15.7321459093548	15.7062651471429	15.7413451557143	15.973263215873	15.4743470869841
122.9245487	3.02965e-05	0.8365069093	0.0082364905	0.9997251448	0.7755127369	0.7420189702	0.9997653318	no	16.1401483341935	15.8831522675	16.41128028875	16.20260846	16.142423485873	16.1757876636508	16.0695280847619	16.2486830647619
123.01385	0.83422229	0.7309150571	0	0.9493171709	0.7334074086	0.851643783	0.9997653318	no	18.936030146129	18.9765597328125	18.8561867996875	18.8338996341935	18.8588349428571	18.9430017592063	18.4542176460317	19.3476190560317
123.0552451	0.1273323201	0.8170186351	5.8945e-06	0.8128580436	0.3232359532	0.9677010212	0.9997653318	no	17.9350618422581	17.613329896875	17.938829228125	17.885505446129	17.8681927771429	17.8160402060317	17.6114907533333	18.0727422298413
123.5815309	0.0193840127	0.6541988947	0	0.9479224591	0.9560531629	0.8836024101	0.9997653318	no	15.7538361174194	15.488182375	15.859546500625	15.715978906129	15.7449740255556	15.6628289863492	15.4316450938095	15.9761579180952
123.5940724	0.1628342723	0.5662568676	0.0625665193	0.9836611647	0.2068918675	0.9926897841	0.9997653318	no	17.4981702954839	17.26777386625	17.407278628125	17.472553583871	17.4565941907937	17.3639473977778	17.3461984236508	17.4743431649206
123.9408555	0.9633042196	0.8127618885	0	0.9201674916	0.7963381203	0.9725619381	0.9997653318	no	14.0347420980645	13.98909880625	14.0118896125	14.0058448274194	13.9958835555556	14.0245898426984	13.8158121153968	14.2046612828571
124.0146935	0.8482085411	0.7275923664	0	0.9479224591	0.7410492279	0.8462720867	0.9997653318	no	16.8603555170968	16.89407643125	16.7806996534375	16.7564925225806	16.7798245187302	16.8664472898413	16.374725661746	17.2715461468254
124.0392964	0.0920065904	0.568274225	0.4706046435	0.9479224591	0.4523772191	0.6336061238	0.9997653318	no	20.4586971832258	20.4383548028125	20.526934033125	20.3350793922581	20.4098904230159	20.4710034911111	20.4567990449206	20.4240948692063
124.0472854	0.0932284687	0.8721102408	0.1987511606	0.9155839987	0.0012662041	0.8288403823	0.9997653318	no	16.058837546129	16.1450002625	16.052368104375	16.0844564580645	16.0803635484127	16.0903967987302	16.1022218209524	16.0685385261905
124.0585903	0.1277459586	0.7818835391	9.1576e-06	0.8128580436	0.3229595146	0.9379951162	0.9997653318	no	15.1517903619355	14.852205335625	15.1620050021875	15.1264988232258	15.1022317990476	15.0419220985714	14.8570744644444	15.2870794331746
124.095764	0.3480728271	0.7938260089	4.9299e-06	0.9889501917	0.2375345858	0.6973103159	0.9997653318	no	15.2568125816129	15.1261832925	15.2092810046875	15.241798153871	15.2223189596825	15.1934237436508	15.0950019550794	15.320740748254
124.9227063	2.92345e-05	0.8711704014	0.0020095334	0.9981613845	0.6779050514	0.7027497514	0.9997653318	no	14.3581113106452	14.2331460796875	14.575345280625	14.3970288370968	14.3824846896825	14.3997544866667	14.3231678469841	14.4590713293651
125.0114375	0.8424635993	0.7374837299	0	0.9493171709	0.7424746938	0.8536711016	0.9997653318	no	17.0700446903226	17.1167190525	16.991176983125	16.9758284770968	16.9972266711111	17.0801501753968	16.5961851155556	17.4811917309524
125.0425572	0.0957935157	0.6048796306	0.5255073922	0.9479224591	0.4205935611	0.6389839986	0.9997653318	no	17.6792775670968	17.6571872465625	17.7533170934375	17.5523814819355	17.6319382512698	17.6905628503175	17.6763854320635	17.6461156695238
125.1073096	0.8471220323	0.7640251585	0.3596071868	0.9704970147	0.6266048021	0.8327513523	0.9997653318	no	14.5787026129032	14.5690782059375	14.7434672478125	14.6268777867742	14.5836464246032	14.6762654311111	14.5674045306349	14.6925073250794
126.0434269	0.0924318624	0.5318495275	0.1639122717	0.9479224591	0.4175675521	0.6202467619	0.9997653318	no	14.8292469003226	14.808508405625	14.8759963365625	14.7235964551613	14.7821914955556	14.8375274849206	14.8355772631746	14.7841417173016
127.0501115	0.9875176595	0.5433624198	0.0077893918	0.9836611647	0.1352830556	0.5968362757	0.9997653318	no	14.3504959590323	14.37712451875	14.3380168328125	14.3660451045161	14.303843848254	14.4119862504762	14.2553447122222	14.4604853865079
127.0501466	0.0037866853	0.9712434544	0	0.8128580436	0.0751622392	0.7394248287	0.9997653318	no	16.3782511535484	16.7525027465625	16.139052385	16.4728505367742	16.4395213368254	16.4321281331746	16.8292522338095	16.0423972361905
127.0501531	0.6599938705	0.6561625312	0.3968180943	0.9836611647	0.8259310377	0.9461280572	0.9997653318	no	14.4604487041935	14.3966624765625	14.506245290625	14.5207177070968	14.4356989707937	14.5057170180952	14.4992516504762	14.4421643384127
128.0317842	0.9751360989	0.3707434567	0.0073371067	0.9876199105	0.5225368049	0.9898501995	0.9997653318	no	15.5995911912903	15.6030263696875	15.5704374640625	15.5957012816129	15.5357774390476	15.6484274711111	15.6605543161905	15.5236505939683
128.0453305	0.9658983582	0.5577345769	0	0.7893215169	0.0027524327	0.9926897841	0.9997653318	no	15.3770699912903	15.3815929253125	15.3553210446875	15.3975160922581	15.3428793955556	15.4125716461905	15.942628571746	14.81282247
128.0453784	0.5709861574	0.7829718452	0	0.9479224591	0.2895892048	0.3169787058	0.9997653318	no	13.8571263941935	13.8496102415625	13.87985116625	13.8376222629032	13.8504955096825	13.8618850207937	13.7231395830159	13.9892409474603
128.0534673	0.0114195389	0.89903076	1.9e-09	0.8128580436	0.2184922869	0.7625291456	0.9997653318	no	13.9823359193548	14.1283133625	13.8952868296875	14.0463241070968	14.0188224771429	14.0072674747619	14.1597169042857	13.866373047619
128.9707677	0.5124820813	0.5788397964	0	0.9548762858	0.2888367604	0.7375051013	0.9997653318	no	14.601903036129	14.82652033625	14.6313503584375	14.6253244793548	14.6064374480952	14.7379421584127	14.2078033485714	15.1365762579365
129.0181439	0.0984868434	0.9432690446	0.0582437369	0.9845878194	0.2416204782	0.8233146864	0.9997653318	no	14.5055610096774	14.547118514375	14.8100369278125	14.6039381725806	14.6099681015873	14.6253247365079	14.5398302177778	14.6954626203175
129.0657929	0.4010694439	0.3514758013	0.0001754694	0.998206491	0.3659640209	0.9966960413	0.9997653318	no	16.384808133871	16.2885384040625	16.485202205	16.3259688783871	16.2852330430159	16.4575254787302	16.5123169495238	16.2304415722222
129.1021452	0.9793722382	0.6953095102	0.5942336867	0.9479224591	0.8991698478	0.9088987078	0.9997653318	no	18.9465040296774	18.9993047	19.018308185	18.9848337758065	18.9345175249206	19.0406425431746	18.9556972696825	19.0194627984127
129.5760343	0.9268513852	0.538832326	0.005107134	0.9836611647	0.0651278171	0.8466121879	0.9997653318	no	17.1962600245161	17.220126785	17.171373820625	17.1877934629032	17.1608504453968	17.2269857052381	17.2571197604762	17.1307163901587
129.5942293	0.2051988074	0.882437625	3.86e-08	0.9999479124	0.1654755433	0.9906370944	0.9997653318	no	16.5235832041935	16.3790644053125	16.6788568034375	16.3929039483871	16.5122715168254	16.4760551563492	16.2089041892064	16.7794224839683
130.0498613	0.9421508967	0.7282811499	3.16e-08	0.9848622224	0.843843738	0.9907835737	0.9997653318	no	19.0756570867742	19.111003134375	19.1220828884375	19.0883435651613	19.0789189911111	19.1201726428571	18.9531011734921	19.2459904604762
130.0498908	0.1015521928	0.4929540325	0.4155871988	0.9822633259	0.8766332697	0.9926897841	0.9997653318	no	19.1886093209677	19.105477805625	19.3608735071875	19.1697017345161	19.1503690006349	19.262819645873	19.233831835873	19.1793568106349
130.0648875	0.4730742526	0.3372572123	1.13e-08	0.9836611647	0.6968028539	0.7040329709	0.9997653318	no	17.2202717545161	17.32666822125	17.188100845	17.2798809554839	17.1848277979365	17.3227490930159	17.4280862755556	17.0794906153968
130.0863193	0.8769039462	0.7516949408	0.0221841862	0.9590157083	0.6109092215	0.9198582932	0.9997653318	no	18.5889266722581	18.681247885	18.5991730790625	18.5825318829032	18.5827557014286	18.6440488392063	18.5170624633333	18.7097420773016
130.0974385	0.6816786306	0.9023304349	0.0163792474	0.9889501917	0.5809143255	0.6969642926	0.9997653318	no	17.73934607	17.7434175996875	17.7834214396875	17.7820432106452	17.7654978614286	17.7586595506349	17.7278588407937	17.7962985712698
130.6019447	0.2742577974	0.6953095102	0	0.9836611647	0.9182994598	0.7945033492	0.9997653318	no	18.8593267845161	18.697358375625	18.92845679875	18.8119260035484	18.8600614365079	18.7881119287302	18.5492650363492	19.0989083288889
131.0338158	0.4207546198	0.317837432	7.31e-08	0.9479224591	0.2295981081	0.8836024101	0.9997653318	no	16.4439690841935	16.43920655125	16.6269709921875	16.4921699816129	16.4046727763492	16.5975175796825	16.2797839047619	16.7224064512698
131.0490665	0.0419109696	0.4953356865	0	0.9836611647	0.6486237384	0.689682563	0.9997653318	no	17.2064615422581	17.2783513025	17.1179026178125	17.2021319119355	17.1721833538095	17.2301424006349	17.442791691746	16.9595340626984
131.0531446	0.0931604612	0.4868166926	0.4302493937	0.9828776668	0.866106371	0.9926897841	0.9997653318	no	16.2031159483871	16.1077671415625	16.37813715875	16.1772945029032	16.1569357336508	16.2770588949206	16.2442973990476	16.1896972295238
131.0531882	0.9116377957	0.7275923664	1.066e-07	0.986512755	0.8464560515	0.9926897841	0.9997653318	no	16.0035964741936	16.0471345065625	16.0625221546875	16.0314246293548	16.0153375703175	16.0575936577778	15.8948567403175	16.1780744877778
131.0680462	0.2162136395	0.4948643651	0	0.9990784472	0.2670576795	0.8605347366	0.9997653318	no	14.7124054729032	14.80496380625	14.669391071875	14.7988708009677	14.705939334127	14.7865832149206	14.9571368026984	14.5353857463492
131.1007881	0.6128028056	0.9995921595	0.7811722152	0.9479224591	0.1760430378	0.7619344757	0.9997653318	no	14.7076762854839	14.7141087884375	14.75610146125	14.7483002670968	14.7313009393651	14.731905427619	14.7279470844444	14.7352592825397
131.1035835	0.2424453179	0.6890683781	0	0.9836611647	0.8980733567	0.7960352513	0.9997653318	no	16.7651610525806	16.5943369240625	16.8399933040625	16.7242779316129	16.7681479815873	16.6932992534921	16.4502681715873	17.0111790634921
131.1178308	0.2724625868	0.8135557954	1.51e-08	0.9836611647	0.408859313	0.8901624192	0.9997653318	no	14.3998773845161	14.5536823471875	14.410423189375	14.3696967851613	14.4512254549206	14.4171582979365	14.2480882544444	14.6202954984127
131.1291019	0.12149684	0.4984801734	0.1118556303	0.7018232058	0.2362339962	0.9955309735	0.0475615135	no	14.95752477	14.919076759375	14.8010837275	14.8503385193548	14.8466804560317	14.9166353780952	14.915685204127	14.84763063
132.0441413	0.3233673022	0.4868166926	9.4e-09	0.9889501917	0.1352830556	0.8901624192	0.9997653318	no	14.3866903919355	14.466002923125	14.3737139746875	14.4769444577419	14.38816067	14.4633253787302	14.5551926157143	14.2962934330159
132.0525372	0.0456089305	0.5549597852	0	0.9493171709	0.8348095075	0.6755647555	0.9997653318	no	14.8407448629032	14.9051563446875	14.7743926140625	14.84573726	14.8214057833333	14.861554732381	15.0501082701587	14.6328522455556
132.0540561	0.0702882554	0.540071244	0.747517713	0.9479224591	0.815374628	0.9916239828	0.9997653318	no	14.183365763871	14.1194263465625	14.293383636875	14.1742724906452	14.162430001746	14.2232319880952	14.1995040879365	14.1861579019048
132.0654025	0.9116377957	0.3426992011	0.6943954169	0.998206491	0.3428856731	0.9181369264	0.9997653318	no	16.2016298770968	16.23402593	16.245283106875	16.2501980512903	16.1812916006349	16.2844949860317	16.2232152560317	16.2425713306349
132.0654425	0.2775783313	0.0016859418	0	0.9479224591	0.4195577142	0.5869559347	0.9997653318	no	17.8248603219355	17.6806184525	17.8820214815625	17.8765639145161	17.6500977815873	17.9808328409524	17.4095862693651	18.2213443531746
132.0805653	0.5940327771	0.8127618885	0	0.7759358442	0.8161572087	0.9690596964	0.9997653318	no	17.3538809606452	17.5505244859375	17.4172076515625	17.5462798696774	17.4372309763492	17.4972517877778	17.9293297719048	17.0051529922222
132.102117	0.1415637969	0.7545698272	0	0.9841060056	0.6779050514	0.7960352513	0.9997653318	no	23.3383041496774	23.4009728934375	23.2619902771875	23.2834305548387	23.3071624580952	23.3355136895238	23.4914157431746	23.1512604044444
133.0316866	0.2379617072	0.4975541728	0	0.9836611647	0.4994038644	0.8018508812	0.9997653318	no	19.0520033316129	19.1150482696875	18.976118856875	19.0183888541935	19.0053737573016	19.0755707793651	19.2556674133333	18.8252771233333
133.0316886	0.6384338234	0.5533817499	0	0.8715299359	0.0591225816	0.9926897841	0.9997653318	no	13.7435254296774	13.738771270625	13.76094077375	13.7514221370968	13.7409392969841	13.7564283219048	13.8075848947619	13.689782724127
