"","mz","intensity","molecular_formula","compound_name","compound_id","moduleColor","GS.Treatment","p.GS.Treatment","MM.purple","p.MM.purple","MM.pink","p.MM.pink","MM.grey","p.MM.grey","MM.blue","p.MM.blue","MM.yellow","p.MM.yellow","MM.cyan","p.MM.cyan","MM.greenyellow","p.MM.greenyellow","MM.turquoise","p.MM.turquoise","MM.magenta","p.MM.magenta","MM.green","p.MM.green","MM.brown","p.MM.brown","MM.tan","p.MM.tan","MM.black","p.MM.black","MM.salmon","p.MM.salmon","MM.red","p.MM.red"
"332.1816679","332.1816679",1028609.27,"","","","black",-0.0890803490822674,0.521806900355853,0.124004962521535,0.371653966651091,-0.272895402758994,0.04587814970041,-0.454864187892501,0.000549149639640865,0.294168639275289,0.0308399866236227,-0.287424743201742,0.0350826054626677,-0.66554556243798,4.00221552595746e-08,-0.505405157306771,9.69864228830031e-05,0.639639305941775,1.92130096094253e-07,-0.309984025882192,0.0225416119355699,0.453299409073788,0.00057702684184322,-0.247677443571913,0.0709632883171154,0.146394067285495,0.290829217058724,-0.756209233859235,3.79146042663847e-11,0.282286795212555,0.0386301532100236,0.700410689185114,3.73752533749045e-09
"336.6710722","336.6710722",20563348.9,"","","","black",-0.088825869489663,0.523001588546846,-0.0330795445031525,0.812299116982345,-0.161273927555628,0.244006262931446,-0.105749244751252,0.44662744449001,-0.180632984268697,0.19117914848161,0.105917690856811,0.445899633890229,-0.362880255997935,0.0070005135768089,-0.043089157111068,0.757036991211537,0.188795915564131,0.17155326488156,-0.0268717560007559,0.84705251493578,0.587457451039189,3.01417383874792e-06,-0.401649871407888,0.00260966622573542,-0.0411660768381345,0.767570236146685,-0.769462608757478,1.06031241634479e-11,0.304360239746767,0.0252453356419573,0.378904018815969,0.00472217572807255
"229.6340047","229.6340047",2455161.66,"","None||None||None||None","None||None||None||None","black",0.0875310320471616,0.52910141570841,-0.252571314892524,0.0653899057017649,0.0483254119513617,0.728582824409291,0.31280901018654,0.0212783768530499,-0.453350679743147,0.00057609354171057,-0.0413847398103552,0.766370416153943,-0.179546947897135,0.19390644227385,0.257214779869848,0.0604310893408055,-0.0840178962430276,0.545826406118649,-0.0688049219386948,0.62104723213618,0.621390291944227,5.3279546345562e-07,-0.656738691800112,6.93847236910834e-08,0.347489847128738,0.0100371906130467,-0.780081750233969,3.58846185709787e-12,-0.0269394412918179,0.846671900205662,0.391159234159634,0.00344820721916697
"404.7304665","404.7304665",1912433.6,"","","","black",-0.0854119394761682,0.539159429706731,0.256674665197222,0.0609918442794691,-0.155774346997166,0.260673318150753,-0.203424099534874,0.140117572701702,0.258089905446118,0.0595313333707327,0.37257799742975,0.00552906183124348,0.219806880326483,0.110254704570389,-0.0618688130183019,0.656732324136095,-0.155243431348477,0.262321817637981,0.132305955738774,0.340236480870464,-0.565790968705836,8.25538283785967e-06,0.556146604896124,1.26401557148779e-05,-0.36699365153394,0.00633920705754045,0.781512955183489,3.08679636076822e-12,-0.0346289517473022,0.803677939891661,-0.483425496326632,0.000213093298928821
"428.2325011","428.2325011",1632089.65,"","","","black",-0.0846639497578758,0.542731742250265,0.0746989659523357,0.591385142438556,0.219192919395095,0.111277675892505,0.23039252798768,0.0937286332927726,-0.164406351167043,0.234845165785155,0.43377712975292,0.00104971435506944,0.208485037166928,0.13031094679814,0.226202553892927,0.100022671543304,-0.650133043953427,1.03616949629262e-07,-0.189031585940117,0.171009271444305,-0.758754183355984,2.98739735793931e-11,0.0246803760407601,0.859393541724422,-0.0393241026433465,0.777698500862989,0.725695609625609,5.36112563459877e-10,-0.647357551298748,1.22280513985676e-07,-0.464430805018493,0.000403608812518768
"344.1816074","344.1816074",14585074.1,"","","","black",-0.0809222883103803,0.56077145648472,-0.0254310823536291,0.855161935943273,-0.175190211488276,0.205125812518169,-0.169891946408518,0.219377382181785,0.0781050648252442,0.574537445339686,-0.09404120951597,0.498792877325001,-0.591493023384879,2.47820245740868e-06,-0.330616313361994,0.0146153444363317,0.39080232441638,0.00348050826302396,-0.347036156544106,0.0101417541319908,0.575359837774152,5.33744981644902e-06,-0.539971295276268,2.50865097564693e-05,0.300848260392869,0.027068172037087,-0.935844030877211,3.28327266413531e-25,0.196102387889497,0.155266015397886,0.766339122115835,1.44246817598995e-11
"259.152538","259.152538",9330286.9,"C9H15N5O3||C9H15N5O3","Tetrahydrobiopterin||L-threo-Tetrahydrobiopterin","C00272||C20264","black",-0.0800890533120689,0.564826762377739,0.00928456184839675,0.946874451930425,-0.0390415825221338,0.77925525905613,-0.194926563411443,0.157807130928384,0.164326656051517,0.23507526980372,0.113535089512518,0.413679756432533,0.288643775899232,0.0342817817375799,-0.0666475612819235,0.632059018527638,-0.147477052249852,0.287235881144235,0.135344590295433,0.329162026299459,-0.547181387404475,1.85630599978841e-05,0.625396967308142,4.28293048768709e-07,-0.267368402012258,0.0506397879182895,0.89887171976239,2.84338448502533e-20,-0.136049295108248,0.326626467144953,-0.472165616444952,0.000312569620949293
"337.1794589","337.1794589",888449.75,"","","","black",-0.0766174808849422,0.581868390300834,-0.0498182478496516,0.720534830296094,-0.0218568142052788,0.875343667598164,-0.137172472232244,0.322610764396497,0.0958872381069236,0.49036472262651,0.191712904097802,0.16490811456321,0.479985186279602,0.000239891414182631,0.171038390871967,0.216236616922515,-0.196783868723144,0.153807117377264,0.373702985882613,0.00537730761598589,-0.451134557270971,0.000617703418132572,0.647340688069702,1.22402992574269e-07,-0.388363181277601,0.00370850027387608,0.880362141939093,1.77724552076927e-18,-0.00411138260510258,0.976461399978411,-0.687524827798075,9.3262002924218e-09
"219.6301678","219.6301678",1102125.5,"","","","black",-0.074843106029773,0.590667731503639,-0.112051779882058,0.419846664809051,-0.258887816178987,0.0587203982626418,-0.197633298571281,0.152002871920268,-0.00366980690800818,0.978988919673648,0.0443846077342902,0.74996593497985,-0.426688871364712,0.00129324172554503,-0.24154809838735,0.0784698239070131,0.331124946657046,0.0144548690885383,-0.181679512386563,0.188577100914148,0.595304875212389,2.05473074776456e-06,-0.398759108317123,0.00282043521902072,0.162410394458956,0.240654798365107,-0.788149398309346,1.51263664686267e-12,0.279191276677277,0.0409067965098282,0.569533801410388,6.97201455106885e-06
"389.7248729","389.7248729",981097.635,"","","","black",-0.0747284179155278,0.591238523153986,0.291341494937006,0.0325633700057868,-0.0982134819376092,0.479850944886918,-0.228060941929952,0.0971918524706768,0.219250507179782,0.111181416154375,0.399352592112441,0.00277597261157798,0.233151021233978,0.0897562506571115,-0.0454385571184116,0.744228063826026,-0.20708241318718,0.132975477125527,0.1219595172127,0.37965548988559,-0.677189147071712,1.87881079978019e-08,0.549204788049751,1.70372882285326e-05,-0.476160164852202,0.000273261718345434,0.834140606986903,4.78245490395881e-15,-0.0775462248514215,0.577286478655619,-0.560515050529873,1.04391574686585e-05
"384.7162999","384.7162999",14771635.53,"","None||None||None||None","None||None||None||None","black",-0.0747165353302187,0.591297675701815,-0.0624591856288644,0.653663713491514,-0.245128692613591,0.0740121325924986,-0.0615960900848397,0.658151774459102,-0.181730926584952,0.18844992339509,0.241072909361801,0.0790770260296349,-0.392157393789234,0.00335927338960622,-0.0619868078219444,0.656118564724277,0.102326152614507,0.461559115119686,-0.154957388580983,0.263212875337421,0.525996806252694,4.41131932430428e-05,-0.497688348071385,0.000128642882832842,0.0816004769533774,0.557480889531376,-0.749779052363777,6.83652672262525e-11,0.170408294168868,0.217958898850097,0.438608947809797,0.000908195654127357
"286.8419373","286.8419373",2487718.43,"","","","black",-0.0746001233079336,0.591877324530067,-0.00977415717095832,0.944077371439307,-0.22547795822122,0.101143559043793,-0.307002820365154,0.0239427414434998,0.295473411617643,0.0300706398817862,0.0925223437551738,0.505782977794678,0.405618051370817,0.00234312983443813,-0.0388627055616351,0.780241361949029,0.0486275186476532,0.726951765263349,0.388557601559941,0.00368985589443683,-0.344102473752293,0.0108408858477796,0.80818762736253,1.4903453396192e-13,-0.393791735463248,0.00321802911685406,0.858182602559379,1.11353240649427e-16,0.189148535862108,0.170739784228694,-0.568160764893943,7.41961066048826e-06
"326.1421412","326.1421412",538935.3,"","","","black",-0.0718257935460519,0.605765759690564,0.050067568023827,0.719193622728257,-0.0533670949693636,0.701524374126479,-0.217348316495974,0.114394888810972,0.269346442577731,0.0488914911961748,0.0606578764376584,0.663044044209637,0.197489594520915,0.152307004362024,-0.158053237096737,0.25367646288728,-0.0880260587145834,0.526765260787189,0.00776019717816178,0.955587138238655,-0.628895477513233,3.5305892655283e-07,0.572088552889193,6.20517123787315e-06,-0.153833315526558,0.266734125823831,0.86447257643433,3.7117807803408e-17,-0.219615666246744,0.110572525931049,-0.378292140676571,0.00479542075290419
"331.6920036","331.6920036",1563335.8,"","","","black",-0.0715581402875987,0.607113103693868,0.157046400934759,0.256751928708924,0.0150616305396415,0.913919366318778,-0.27024659968391,0.048112333838851,0.239498480052307,0.0811153943651215,0.0970387534339888,0.485145317073883,0.156833432207964,0.257405665703478,-0.195603752138545,0.156339926448473,-0.0905640299591967,0.514868802436087,0.00743595957484478,0.957441055598535,-0.650957285421202,9.86119217383959e-08,0.579082791075586,4.48764994477344e-06,-0.310465385365485,0.0223219980073518,0.848855596408579,5.17155682151734e-16,-0.170822674414451,0.216825173892644,-0.389454624442075,0.00360490079182285
"291.1120299","291.1120299",396155.15,"","","","black",-0.0709227209424863,0.610316941232426,0.130620300656174,0.346478697916181,-0.119023873877658,0.391317396144285,-0.208612249094163,0.130071289402613,0.292909499762317,0.031597910838318,0.114416289049844,0.41004092706944,0.380139854053334,0.00457723114899435,-0.0237663149139462,0.864551237989095,-0.0425019702160786,0.760248631655967,0.309079155547084,0.0229593830703644,-0.476185061837839,0.000273031502988058,0.707671462029442,2.18521089615602e-09,-0.34597348343934,0.0103903635444777,0.860261653086813,7.79055191566977e-17,0.0650241927587191,0.640397886665006,-0.558998738780894,1.11593401268139e-05
"337.1727086","337.1727086",6560287.93,"C11H20N4O6","Nopaline","C01682","black",-0.0699772323801192,0.615097604421412,-0.0411989594951661,0.767389771933287,-0.159402944203102,0.249592874766527,-0.100539649090088,0.469458081675816,-0.190209229549483,0.168309721581948,0.111282813021286,0.423064200153052,-0.342972366945418,0.0111210896685857,-0.0243624882382977,0.861186611461367,0.179635820067341,0.193682227199112,-0.00341444034643713,0.980450698454399,0.595637767851718,2.02114770912842e-06,-0.391910325530336,0.00338109572168184,-0.0507944258243393,0.715288322761124,-0.756624077778702,3.64769977876138e-11,0.314237518389178,0.020662725076237,0.3587881527163,0.00771727857429008
"351.1828987","351.1828987",1019300.62,"","","","black",-0.0699307830753233,0.615332877107655,0.0504401914194973,0.717190675611579,-0.00881531302952309,0.949555889118397,-0.139589855961675,0.314074432215294,0.147896102712833,0.285853314727011,0.260859300254571,0.0567548733474297,0.147030399293259,0.288714331739377,-0.0678001179341425,0.626165981861174,-0.278690700174327,0.0412851153714989,-0.055559536780606,0.689869040638853,-0.711680374970489,1.61347138887724e-09,0.40892161574534,0.00213998861716314,-0.22885016329493,0.0960086374824907,0.844986351601651,9.49019683773748e-16,-0.308041679332843,0.023446391907446,-0.469441022997826,0.000342256035514894
"282.1580773","282.1580773",2631388.94,"","","","black",-0.0691038058888045,0.619528050242567,-0.0363500695886306,0.79412848749045,-0.0726996231378561,0.601376052624177,-0.117391150516165,0.397893758539942,0.086784496866088,0.53263415273862,0.0791994053384265,0.569171682428792,0.462227010584321,0.000433624388182801,0.166452151759396,0.228991264417494,-0.17483341505002,0.206064505448779,0.392804782691647,0.00330268200580607,-0.452949221045578,0.000583438072454238,0.715840770426109,1.1713550239824e-09,-0.417811002127498,0.00166897294983822,0.93988995496273,6.34667025066807e-26,-0.0306298732717552,0.825974318563402,-0.707592643387047,2.19817029344301e-09
"419.1774784","419.1774784",397542.88,"","","","black",-0.0687814038415513,0.62116683777657,0.00511297845417638,0.970729289470985,-0.24776910784065,0.0708555298161238,-0.203244439217524,0.140475559183274,0.0890014811689421,0.522177010467069,-0.156260514758071,0.259169876417016,-0.565786612709208,8.25699644089735e-06,-0.283707629969619,0.0376207429526904,0.452183079139559,0.000597689550166917,-0.237943211047744,0.0831693848983517,0.617505121550279,6.56514248828603e-07,-0.430829063198651,0.00114549430598121,0.192909568850425,0.162237141620135,-0.892100616090871,1.40747130678949e-19,0.235869556386549,0.0859713599699621,0.679114225320491,1.65254908636539e-08
"356.6487924","356.6487924",441966.805,"","None||None","None||None","black",-0.0677628631695231,0.626356106534675,-0.040696294661416,0.770149792344297,0.00141929263101266,0.991873218836061,0.0605239906577504,0.663743330133927,-0.0512027918273259,0.713097394735606,0.136586830398361,0.32470069657404,0.578765020495425,4.55495000232589e-06,0.399966198586413,0.00273065686019362,-0.291263895493604,0.0326117798293339,0.477764302625506,0.000258784133002381,-0.33627048772661,0.0129144537096604,0.571085382406204,6.49643476800858e-06,-0.378914388800209,0.00472094290400513,0.826060667653473,1.48220223016842e-14,-0.044015492986267,0.751978653402111,-0.77455914341238,6.35014907154157e-12
"278.8473646","278.8473646",1687431.76,"","","","black",-0.0641703557761663,0.644801689481979,-0.106082776809005,0.445186978432962,0.0161026952655766,0.907994287375435,0.0467962709322444,0.736856757772294,-0.0998361029127145,0.472588581363137,0.20286414574017,0.141235573895513,0.603966281536611,1.33012675444686e-06,0.41750961465304,0.0016832847520141,-0.33711166027104,0.0126765424787557,0.542547012549665,2.25455987902755e-05,-0.357356486162933,0.00798269860454419,0.597842296017923,1.81133725926309e-06,-0.499166463288284,0.000121931083633894,0.858188318520764,1.11244800870814e-16,0.0144389924960812,0.917465268099244,-0.855491025125147,1.75360030605973e-16
"284.1605548","284.1605548",1374619.39,"","","","black",0.0638258011224181,0.646582228684544,-0.152545993158567,0.270805244646402,-0.129831853625978,0.349422570319334,-0.178761752447014,0.195895447778536,0.0472453556340685,0.734423712054576,-0.36598098499534,0.00649673233146148,-0.442404482346402,0.000809328575691044,-0.31643650847257,0.0197445080208571,0.522696593547796,5.02224209471743e-05,-0.148871898525197,0.282650833747757,0.701355743841161,3.48848780704354e-09,-0.33712979704495,0.0126714545566948,0.305568137929589,0.0246427284158547,-0.866299042454396,2.67027831564303e-17,0.321461987599068,0.0177751111456545,0.746804784078968,8.92632203419757e-11
"193.6233183","193.6233183",14763839.21,"","","","black",-0.0634073241959231,0.648747416972482,0.0697021182149357,0.61649165836205,0.0967257306916373,0.486561239420396,-0.0134399371258144,0.923158156716806,0.0897920968773476,0.518472756938497,0.187110654610328,0.175480008082261,0.36574801834962,0.00653345126851079,0.0508444086205131,0.715020036880952,-0.289478319974455,0.0337423327479958,0.104810868862917,0.450693906017242,-0.599414500170194,1.67431001398627e-06,0.464397065629164,0.000404053770685168,-0.208114752359175,0.131010427862973,0.856485302023801,1.4843644451551e-16,-0.224532636497435,0.102620463469926,-0.509307515671235,8.38586225001274e-05
"357.2313255","357.2313255",3178215.65,"","","","black",-0.0633894605862343,0.648839907144302,-0.00994978521195819,0.943074161756584,0.0783509449517702,0.573329825546077,0.168777288449066,0.222461414935794,-0.178666529420824,0.196137643722402,0.438178211472202,0.000920075548601627,0.485412813726822,0.000198885778759938,0.412082161499406,0.00196046850945763,-0.596857059366462,1.90246082435849e-06,0.260410878254441,0.0571972039463625,-0.597049789491825,1.88430600271086e-06,0.366854412383798,0.00636066660550572,-0.335624502523113,0.0130997530540127,0.903121445817437,9.82544522926411e-21,-0.299302595350979,0.0279046855507028,-0.804091476327652,2.44545505331815e-13
"373.1992891","373.1992891",834593.25,"","","","black",-0.0629822369827418,0.650949761491628,0.0131087270926862,0.925046339232951,-0.107155302881059,0.440572399694992,-0.138384591440044,0.318312300133807,0.10526684072846,0.448715410347486,0.198625722850662,0.149914768142054,0.415626305536328,0.0017752244377575,0.140141276131279,0.31214763611979,-0.211996787745671,0.123816332505996,0.353540877128811,0.00872918494373749,-0.503430741209598,0.000104322556321288,0.689066349569215,8.3804818332645e-09,-0.443349665972133,0.000786266948451788,0.951548562046822,2.69414180784253e-28,-0.0519523946559484,0.70908167942658,-0.715722018708331,1.18220319591669e-09
